gene,drug,interaction
631,307,1
438,341,1
101,345,1
23,1273,1
157,1274,1
883,3,1
885,1276,1
134,486,1
156,346,1
160,1277,1
886,97,1
73,169,1
587,238,1
126,1278,1
562,1279,1
402,59,1
70,150,1
887,1280,1
888,932,1
101,218,1
889,1281,1
440,107,1
422,885,1
890,1282,1
77,563,1
80,150,1
849,837,1
734,1283,1
891,82,1
147,164,1
839,1284,1
89,1285,1
892,1023,1
39,1286,1
893,275,1
137,214,1
130,67,1
16,1183,1
16,692,1
50,237,1
126,119,1
894,612,1
537,932,1
895,162,1
634,116,1
118,49,1
457,1289,1
310,143,1
61,570,1
898,1290,1
899,646,1
228,269,1
27,61,1
901,1291,1
117,1292,1
11,1293,1
635,1100,1
526,1295,1
793,1296,1
17,1297,1
82,67,1
849,524,1
89,1298,1
61,1299,1
89,1300,1
51,236,1
902,1301,1
199,1302,1
903,1303,1
46,274,1
491,238,1
457,1304,1
132,503,1
205,727,1
161,1305,1
205,163,1
205,1306,1
535,1308,1
123,1309,1
216,936,1
23,1310,1
23,931,1
124,1311,1
235,1312,1
426,1313,1
491,508,1
454,1314,1
61,1315,1
464,2,1
312,143,1
89,1316,1
904,517,1
128,517,1
70,149,1
93,149,1
905,448,1
78,150,1
68,150,1
68,85,1
431,85,1
134,152,1
88,151,1
53,154,1
137,1194,1
138,156,1
17,156,1
18,158,1
888,520,1
755,932,1
140,804,1
906,162,1
907,162,1
908,162,1
323,1318,1
323,1319,1
909,556,1
59,487,1
51,164,1
82,164,1
27,164,1
145,166,1
130,61,1
20,80,1
73,557,1
51,108,1
39,1066,1
220,173,1
358,173,1
910,169,1
108,173,1
671,173,1
223,173,1
880,173,1
98,173,1
152,561,1
155,99,1
77,175,1
152,176,1
101,177,1
152,177,1
138,119,1
140,119,1
286,169,1
288,169,1
202,1320,1
188,1091,1
46,513,1
274,184,1
911,185,1
905,185,1
85,510,1
694,186,1
119,186,1
94,187,1
307,1321,1
429,186,1
183,187,1
778,82,1
311,82,1
553,82,1
296,188,1
687,1325,1
9,1093,1
183,491,1
216,1327,1
158,192,1
205,1095,1
291,192,1
167,1328,1
107,194,1
169,194,1
173,195,1
551,195,1
912,116,1
117,1099,1
915,1331,1
256,1100,1
136,205,1
208,744,1
139,90,1
53,205,1
208,745,1
152,97,1
67,97,1
916,97,1
319,747,1
917,1332,1
312,490,1
291,490,1
345,211,1
157,214,1
85,1333,1
191,1334,1
919,1335,1
123,214,1
195,218,1
135,218,1
7,218,1
136,218,1
92,218,1
40,224,1
838,1336,1
814,1338,1
921,1339,1
12,88,1
431,88,1
133,77,1
431,77,1
133,230,1
88,77,1
127,1340,1
88,230,1
922,612,1
290,233,1
140,1342,1
147,236,1
130,236,1
261,236,1
13,49,1
57,49,1
98,49,1
671,49,1
358,49,1
880,49,1
123,1343,1
770,49,1
112,49,1
924,238,1
310,1344,1
228,238,1
584,242,1
925,1346,1
635,1347,1
586,243,1
228,243,1
492,243,1
246,243,1
740,1348,1
926,1349,1
927,1350,1
928,1351,1
36,1352,1
42,72,1
138,768,1
73,72,1
160,1353,1
138,245,1
929,1354,1
352,529,1
930,1355,1
931,46,1
250,46,1
396,1356,1
48,833,1
932,1357,1
390,1358,1
199,1359,1
508,1360,1
421,1361,1
421,1361,1
743,1362,1
592,1363,1
23,1364,1
147,255,1
934,781,1
78,95,1
28,492,1
394,266,1
936,1366,1
598,1366,1
586,269,1
674,58,1
15,1367,1
937,1368,1
24,1174,1
117,1369,1
413,274,1
751,1370,1
78,276,1
4,690,1
863,277,1
63,279,1
818,1372,1
205,1373,1
205,1374,1
110,1376,1
72,1377,1
123,1378,1
736,305,1
736,1379,1
45,1381,1
604,1382,1
882,1383,1
9,1384,1
8,1384,1
131,1385,1
131,1386,1
208,1387,1
404,320,1
187,29,1
81,29,1
213,13,1
431,13,1
78,1389,1
80,1389,1
78,281,1
76,281,1
52,1390,1
137,1391,1
329,1380,1
631,324,1
273,1380,1
631,1392,1
460,1393,1
446,1267,1
163,1393,1
110,1394,1
157,1297,1
537,1397,1
938,1398,1
888,1399,1
140,1400,1
703,334,1
909,334,1
939,336,1
27,68,1
65,68,1
147,293,1
261,1271,1
62,121,1
59,121,1
147,121,1
27,338,1
42,286,1
39,17,1
39,1402,1
378,1397,1
845,1397,1
706,1397,1
358,14,1
671,14,1
98,14,1
77,109,1
32,0,1
126,1404,1
631,1405,1
631,1406,1
631,1407,1
671,1408,1
118,1408,1
940,1409,1
117,1410,1
345,1411,1
345,1415,1
245,1416,1
451,1417,1
291,1418,1
345,1418,1
169,365,1
304,170,1
553,1420,1
831,1421,1
192,1422,1
40,1423,1
216,1424,1
50,1208,1
107,1208,1
253,1425,1
130,166,1
146,166,1
146,51,1
59,51,1
130,51,1
147,51,1
20,51,1
147,493,1
82,153,1
73,153,1
218,167,1
51,167,1
42,80,1
27,557,1
261,108,1
218,169,1
130,169,1
283,558,1
4,558,1
739,559,1
812,817,1
331,932,1
330,932,1
377,520,1
100,932,1
706,107,1
845,520,1
845,932,1
92,561,1
101,71,1
156,99,1
154,71,1
67,177,1
156,177,1
92,178,1
152,562,1
154,562,1
155,562,1
156,562,1
152,566,1
92,564,1
67,565,1
153,564,1
154,566,1
156,566,1
77,566,1
153,565,1
67,567,1
155,114,1
155,567,1
156,114,1
52,1187,1
24,1426,1
726,126,1
475,1427,1
941,1428,1
943,951,1
944,1013,1
65,42,1
147,42,1
62,42,1
52,1426,1
945,1430,1
423,1431,1
339,1434,1
616,626,1
948,630,1
924,242,1
24,242,1
535,1435,1
949,1023,1
329,654,1
201,242,1
950,1436,1
211,1437,1
225,1438,1
951,1439,1
290,705,1
405,1440,1
793,1441,1
952,95,1
953,1442,1
245,1443,1
560,650,1
80,511,1
132,511,1
93,511,1
475,1444,1
70,511,1
76,511,1
134,503,1
12,503,1
63,503,1
751,1446,1
955,1447,1
119,1448,1
872,1039,1
261,255,1
313,1449,1
71,805,1
12,95,1
63,75,1
88,75,1
133,488,1
88,488,1
114,654,1
740,666,1
704,657,1
39,1253,1
160,1168,1
801,1450,1
501,1251,1
296,6,1
506,1451,1
957,262,1
39,263,1
801,1454,1
432,1050,1
235,1299,1
691,1257,1
283,1455,1
205,1456,1
191,1457,1
192,1459,1
898,1460,1
7,1461,1
7,282,1
135,282,1
53,1148,1
54,1461,1
135,1461,1
246,1462,1
626,1462,1
135,55,1
228,1462,1
53,7,1
575,387,1
960,1464,1
218,390,1
85,1465,1
291,1465,1
310,1466,1
64,1466,1
310,1467,1
779,1468,1
262,1470,1
225,1471,1
290,1472,1
789,1473,1
12,65,1
326,1474,1
134,65,1
68,65,1
213,65,1
431,65,1
961,1475,1
962,1475,1
963,1477,1
964,407,1
965,1478,1
861,1479,1
257,1480,1
203,1481,1
260,1482,1
841,1269,1
52,1483,1
203,1482,1
199,1484,1
80,1485,1
32,415,1
24,1486,1
187,1487,1
18,18,1
209,1490,1
527,1492,1
289,1493,1
793,1494,1
405,1496,1
160,1497,1
601,1498,1
968,1500,1
265,1501,1
28,1503,1
39,3,1
971,3,1
972,3,1
973,3,1
974,3,1
940,1504,1
975,3,1
361,1505,1
976,3,1
977,3,1
978,3,1
397,1506,1
133,1508,1
88,73,1
93,73,1
55,1508,1
979,1509,1
330,456,1
245,1511,1
145,147,1
218,147,1
79,147,1
146,147,1
62,147,1
981,1513,1
361,1514,1
603,1515,1
982,1517,1
518,1518,1
134,279,1
80,279,1
158,1519,1
80,464,1
400,1520,1
983,1521,1
605,1522,1
684,1523,1
984,1524,1
284,1523,1
454,1526,1
16,1286,1
624,1527,1
877,1528,1
454,1529,1
39,1530,1
80,486,1
985,1533,1
986,1534,1
617,1535,1
787,1536,1
295,1537,1
409,1538,1
912,1539,1
80,1541,1
175,1542,1
91,1543,1
771,1546,1
695,1547,1
133,1541,1
92,1548,1
988,1549,1
117,1550,1
39,1551,1
232,1552,1
989,1533,1
80,1553,1
52,1555,1
990,1556,1
55,1557,1
991,1533,1
359,1558,1
130,1559,1
992,1560,1
6,1561,1
262,1562,1
92,1563,1
564,1564,1
494,642,1
55,1565,1
919,1566,1
993,1567,1
416,1568,1
63,1545,1
134,1570,1
398,483,1
276,1573,1
685,1574,1
757,1575,1
257,1576,1
37,160,1
130,1577,1
199,1578,1
91,1580,1
457,1581,1
123,1582,1
134,1583,1
63,1570,1
205,1584,1
81,1585,1
995,1586,1
93,1553,1
693,1587,1
586,1588,1
339,1589,1
996,1590,1
732,1591,1
997,1593,1
76,1583,1
998,1586,1
999,1595,1
201,1550,1
98,1540,1
1000,1598,1
359,1599,1
384,1600,1
535,1602,1
23,1604,1
124,1605,1
126,1606,1
235,1607,1
84,1608,1
61,1609,1
837,1600,1
128,1600,1
453,1610,1
1001,1611,1
682,1612,1
779,1613,1
40,1387,1
1002,1614,1
187,1615,1
213,1616,1
135,1618,1
7,1618,1
255,1618,1
136,1618,1
157,1619,1
460,1620,1
446,1620,1
460,1621,1
120,1622,1
810,1623,1
449,1623,1
649,1623,1
712,1623,1
277,1624,1
277,1625,1
437,1626,1
235,1627,1
1003,1628,1
1004,1629,1
1005,1629,1
1006,1628,1
1007,1629,1
130,1630,1
79,1630,1
51,1630,1
27,1630,1
20,1630,1
59,1630,1
73,1630,1
65,1577,1
42,1632,1
79,1633,1
130,1634,1
145,1634,1
218,1634,1
62,1633,1
769,1635,1
108,1635,1
222,1635,1
67,1636,1
152,1638,1
77,1639,1
104,1640,1
77,1634,1
152,1640,1
631,1641,1
52,1641,1
572,1536,1
566,1536,1
198,1536,1
655,1536,1
783,1536,1
573,1536,1
577,1564,1
849,1643,1
52,1644,1
695,1579,1
216,1579,1
694,1579,1
309,1596,1
1008,1647,1
307,1596,1
177,1648,1
455,1649,1
169,1651,1
175,1649,1
167,1652,1
177,1653,1
94,1653,1
8,1655,1
455,1654,1
167,1656,1
687,1657,1
320,1539,1
119,1656,1
561,1658,1
163,1659,1
52,1660,1
462,1661,1
183,1662,1
169,1662,1
119,1662,1
85,1663,1
291,1663,1
71,1663,1
176,1664,1
302,1665,1
1009,1665,1
311,1666,1
119,1667,1
620,1668,1
901,1670,1
342,1671,1
18,1672,1
914,1673,1
779,1674,1
562,1675,1
153,1676,1
40,1678,1
1011,1679,1
320,1680,1
268,1680,1
460,1682,1
1012,1683,1
950,1684,1
926,1685,1
290,1686,1
423,1687,1
49,1688,1
880,1688,1
358,1688,1
79,1689,1
218,1689,1
92,177,1
104,177,1
787,1690,1
77,177,1
886,1690,1
686,1690,1
676,1690,1
786,1690,1
154,1548,1
63,1692,1
76,1692,1
1013,1693,1
134,1692,1
431,1692,1
70,1692,1
574,1695,1
674,1698,1
217,1699,1
592,1700,1
917,1701,1
146,1702,1
62,1702,1
20,1702,1
137,1703,1
61,1706,1
42,1707,1
27,1707,1
290,1708,1
199,1709,1
988,1710,1
1016,1557,1
257,1711,1
508,1714,1
1018,1715,1
790,1716,1
1021,1533,1
883,1533,1
441,1717,1
1022,1533,1
1023,1533,1
204,1718,1
568,1718,1
785,1718,1
90,1718,1
653,1718,1
352,1719,1
138,1721,1
161,1722,1
126,1721,1
1024,1586,1
1025,1586,1
1028,1586,1
1020,1586,1
3,1586,1
1030,1723,1
98,1724,1
81,1725,1
89,1726,1
13,1727,1
339,1728,1
739,1729,1
1031,1730,1
432,1731,1
66,1732,1
161,1733,1
397,1733,1
66,1734,1
1019,1735,1
1032,1735,1
1033,1735,1
1025,1735,1
1035,1735,1
1036,1735,1
339,1736,1
88,1737,1
89,1738,1
91,1739,1
1038,1742,1
1039,1744,1
215,1745,1
140,1747,1
12,1746,1
46,1748,1
88,1746,1
63,1746,1
379,1567,1
859,1749,1
518,1750,1
24,1752,1
316,1753,1
0,1754,1
258,1755,1
80,1756,1
132,1757,1
431,1553,1
445,1758,1
274,1759,1
399,1760,1
441,1761,1
361,1763,1
1041,1764,1
12,1541,1
76,1541,1
55,1541,1
213,1541,1
1042,1765,1
1043,1767,1
549,1768,1
157,1769,1
138,1769,1
137,1769,1
531,1770,1
20,1633,1
962,1771,1
67,1772,1
215,1773,1
289,1774,1
176,1537,1
323,1775,1
781,1777,1
685,1778,1
1044,1634,1
619,1779,1
228,1588,1
696,1781,1
372,1782,1
64,1783,1
200,1740,1
355,1776,1
189,1784,1
894,1785,1
126,1786,1
123,1787,1
128,1634,1
390,1788,1
889,1789,1
2,1564,1
146,1707,1
105,1790,1
1046,1533,1
123,1791,1
447,1623,1
454,1792,1
416,1793,1
1048,1735,1
153,1795,1
103,1796,1
117,1641,1
463,1564,1
296,1801,1
78,1737,1
605,1802,1
123,1803,1
61,1804,1
220,1635,1
90,1536,1
571,1718,1
1025,1735,1
163,1620,1
20,1805,1
1049,1586,1
68,1565,1
53,1618,1
77,1640,1
653,1536,1
1050,1735,1
441,1807,1
77,1636,1
404,1734,1
72,1634,1
441,1808,1
620,1809,1
786,1718,1
877,1810,1
836,1812,1
133,1757,1
720,1536,1
19,1813,1
105,1814,1
714,1623,1
268,1801,1
687,1816,1
511,1817,1
75,1818,1
951,1819,1
1052,1821,1
938,1822,1
59,1577,1
67,1634,1
245,1823,1
257,1824,1
623,1547,1
973,1533,1
101,1636,1
284,1826,1
652,1539,1
768,1625,1
806,1829,1
52,1830,1
123,1831,1
1053,1832,1
199,1833,1
754,1576,1
454,1836,1
454,1837,1
454,1838,1
117,1839,1
114,1831,1
114,1641,1
266,1841,1
11,1843,1
11,1844,1
11,1845,1
11,1846,1
674,1847,1
105,1848,1
138,1849,1
317,1634,1
323,1850,1
254,1851,1
35,1852,1
747,1851,1
260,1854,1
203,1855,1
38,1856,1
1010,1822,1
139,1857,1
139,1858,1
98,1859,1
98,1858,1
98,1860,1
333,1847,1
841,1862,1
140,1863,1
37,1864,1
274,1865,1
482,1616,1
498,1866,1
1055,1867,1
749,1868,1
709,1623,1
89,1869,1
644,1870,1
323,1871,1
768,1624,1
768,1872,1
703,1625,1
909,1626,1
850,1874,1
42,1875,1
62,1875,1
27,1631,1
51,1631,1
82,1805,1
27,1876,1
20,1877,1
261,1877,1
73,1878,1
261,1878,1
146,1878,1
65,1632,1
217,1879,1
16,1551,1
416,1880,1
416,1881,1
439,519,1
739,1826,1
439,1568,1
416,519,1
194,1635,1
153,1577,1
92,1577,1
154,1639,1
153,1639,1
288,1805,1
441,1884,1
896,1536,1
567,1564,1
570,1564,1
720,1564,1
654,1564,1
432,1885,1
237,1885,1
272,1790,1
573,1564,1
274,548,1
1057,548,1
717,1886,1
117,1887,1
399,1645,1
734,1054,1
557,1888,1
158,1888,1
455,1801,1
106,1801,1
421,1809,1
64,1890,1
651,1891,1
298,1891,1
1059,1892,1
717,1891,1
26,1891,1
309,1893,1
296,1895,1
455,1895,1
172,1896,1
119,1652,1
175,1897,1
167,1653,1
53,1825,1
562,1898,1
574,1572,1
153,1572,1
156,1572,1
33,1899,1
37,1900,1
341,1901,1
45,1901,1
84,1901,1
458,1818,1
216,1903,1
103,1904,1
69,1906,1
852,1906,1
200,1908,1
119,1909,1
185,1910,1
451,1911,1
74,1912,1
126,1913,1
18,1588,1
918,1914,1
919,1915,1
462,1916,1
112,1540,1
548,1540,1
880,1540,1
418,1540,1
150,1540,1
22,1918,1
84,1919,1
131,1921,1
310,1681,1
6,1681,1
223,1688,1
222,1688,1
221,1688,1
145,1689,1
916,1690,1
720,1690,1
688,1690,1
1061,1925,1
1013,1926,1
392,1547,1
170,1547,1
460,1928,1
323,1929,1
1062,1930,1
250,1931,1
191,1932,1
158,1934,1
1063,1935,1
754,1936,1
1064,1937,1
14,1938,1
105,1939,1
793,1940,1
48,1941,1
1065,1942,1
873,1943,1
1066,1944,1
81,217,1
56,1945,1
86,1945,1
1067,1946,1
1068,1947,1
262,1948,1
1069,1949,1
77,1950,1
154,1950,1
329,1712,1
114,1951,1
831,1952,1
948,1591,1
486,1591,1
482,1954,1
1070,1533,1
39,1533,1
1071,1533,1
1051,1533,1
1074,1533,1
78,1557,1
133,1557,1
660,1958,1
1075,1959,1
626,1960,1
84,1961,1
536,1962,1
806,1963,1
425,1964,1
78,1583,1
780,1966,1
63,1583,1
974,1586,1
985,1586,1
1077,1586,1
93,1545,1
134,1545,1
1036,1586,1
994,1586,1
976,1586,1
361,1967,1
980,1968,1
1041,1969,1
1029,1735,1
210,1971,1
935,1973,1
1078,1974,1
273,1975,1
1079,1976,1
119,1977,1
320,1978,1
176,1979,1
717,1980,1
748,1981,1
1080,1982,1
68,1570,1
431,1570,1
626,1983,1
117,1712,1
114,1712,1
806,1985,1
617,1986,1
788,1785,1
470,1785,1
133,1565,1
134,1565,1
831,1989,1
876,1989,1
502,1991,1
290,1991,1
134,1757,1
61,1993,1
213,1553,1
1081,1994,1
857,1995,1
216,1996,1
201,1997,1
726,1782,1
1082,1998,1
433,1999,1
132,1541,1
665,2001,1
339,2002,1
370,2003,1
355,2004,1
37,2005,1
68,2006,1
221,1540,1
1048,1533,1
67,1577,1
422,2008,1
131,2009,1
661,1958,1
154,1636,1
625,1690,1
154,1883,1
340,2011,1
1084,1586,1
374,1533,1
95,1891,1
1085,1586,1
112,1635,1
213,1746,1
781,2012,1
20,1634,1
155,1639,1
1086,2013,1
261,1702,1
137,1849,1
138,2014,1
1046,1586,1
65,1631,1
82,1878,1
133,2006,1
124,2016,1
813,1536,1
44,1648,1
272,1920,1
93,1757,1
150,1688,1
1087,1735,1
367,1623,1
21,1782,1
461,2018,1
404,1722,1
829,2019,1
757,2020,1
199,1903,1
768,1873,1
64,2021,1
1088,1634,1
187,2022,1
348,2023,1
316,2024,1
16,2025,1
323,2026,1
1089,2027,1
575,1634,1
64,2028,1
125,2029,1
375,1533,1
257,1775,1
1090,1533,1
80,1583,1
9,2031,1
645,1623,1
79,1805,1
1091,1533,1
205,2032,1
72,1600,1
584,2033,1
23,2034,1
23,1584,1
126,2036,1
126,2037,1
126,2039,1
586,2040,1
589,2041,1
491,2033,1
491,2042,1
491,2043,1
105,2044,1
61,2046,1
89,2047,1
555,2048,1
1093,2049,1
253,2050,1
128,2051,1
131,2052,1
5,2053,1
93,1616,1
132,1616,1
134,1616,1
133,1616,1
70,1617,1
93,1617,1
76,1617,1
78,1617,1
431,1617,1
138,2054,1
461,1621,1
17,2043,1
157,1853,1
32,2043,1
358,1857,1
140,2057,1
140,2058,1
140,1606,1
140,2059,1
366,1623,1
323,2060,1
277,1872,1
768,2061,1
1094,1628,1
1007,1628,1
1095,1629,1
145,1630,1
42,1630,1
261,1630,1
218,1631,1
42,1878,1
79,1577,1
42,1634,1
62,1634,1
59,1633,1
51,1633,1
147,1634,1
27,1633,1
146,1633,1
39,2063,1
98,1635,1
150,1635,1
770,1635,1
118,1635,1
151,1635,1
221,1635,1
57,1635,1
49,1635,1
510,1635,1
195,1635,1
153,1636,1
101,1637,1
77,1637,1
92,1638,1
104,1638,1
156,1638,1
104,1639,1
156,1639,1
154,1640,1
104,1883,1
152,1563,1
52,2064,1
52,2066,1
52,2067,1
52,2064,1
450,1643,1
694,1811,1
420,1643,1
535,2068,1
168,1579,1
176,1783,1
177,1651,1
85,1596,1
422,2069,1
1059,2070,1
465,2071,1
169,2010,1
50,2072,1
296,1897,1
183,1653,1
634,1539,1
44,1656,1
622,2073,1
781,2074,1
196,2075,1
656,2076,1
294,2078,1
550,2079,1
94,2077,1
169,2077,1
422,2080,1
689,2081,1
938,1677,1
1096,1677,1
208,2082,1
40,2082,1
11,2083,1
6,1537,1
1097,2084,1
716,1681,1
310,1798,1
345,1798,1
48,2085,1
226,2086,1
225,2087,1
27,1689,1
139,1688,1
510,1688,1
151,1688,1
654,1690,1
83,1690,1
572,1690,1
785,1690,1
566,1690,1
67,1548,1
104,1548,1
429,1547,1
19,2090,1
227,2092,1
1098,2093,1
32,1703,1
779,2094,1
1012,2094,1
59,1707,1
130,1707,1
353,1951,1
925,2096,1
757,1951,1
323,2097,1
333,2099,1
1077,1533,1
1076,1533,1
789,2101,1
1099,1533,1
1100,1533,1
1101,1533,1
1102,2102,1
813,1718,1
197,1718,1
309,1554,1
85,1554,1
886,1718,1
784,1718,1
896,1718,1
676,1718,1
567,1718,1
198,1718,1
157,1721,1
475,2105,1
17,1721,1
972,1586,1
70,1545,1
1070,1586,1
76,1545,1
373,1586,1
1033,1586,1
1034,1586,1
1050,1586,1
803,2106,1
232,1731,1
1104,1735,1
397,1734,1
1024,1735,1
1106,1735,1
31,1735,1
1107,1735,1
998,1735,1
1077,1735,1
1109,1735,1
1084,1735,1
971,1735,1
1076,1735,1
1027,1735,1
1074,1735,1
1110,1735,1
1111,1735,1
1026,1735,1
245,2107,1
1113,2108,1
475,2109,1
235,2110,1
421,1740,1
265,2111,1
1114,2112,1
134,1746,1
312,2114,1
1115,1567,1
836,2115,1
1116,1567,1
669,2116,1
898,2117,1
451,2118,1
213,1570,1
876,2119,1
153,1806,1
17,1754,1
12,1757,1
80,1757,1
70,1757,1
1117,2120,1
257,2121,1
1118,2122,1
1120,2124,1
878,2125,1
266,2126,1
38,1999,1
271,2127,1
1121,2128,1
599,2129,1
32,1769,1
900,2130,1
167,365,1
61,2132,1
156,345,1
37,2133,1
574,1464,1
930,2135,1
146,436,1
547,1632,1
656,2137,1
257,2138,1
174,1818,1
24,1410,1
24,2139,1
454,2140,1
1122,2141,1
492,1516,1
411,2143,1
664,2056,1
441,2144,1
12,1583,1
68,1616,1
439,1881,1
1124,2147,1
76,2006,1
223,1540,1
408,1690,1
11,2149,1
76,1616,1
218,1805,1
16,2062,1
1125,3,1
119,2010,1
88,1389,1
160,2151,1
1126,2152,1
130,1876,1
103,1809,1
126,1754,1
92,1806,1
421,2153,1
667,2154,1
975,1586,1
8,2155,1
1127,2156,1
1111,1533,1
185,2157,1
555,2160,1
80,1692,1
169,1656,1
224,2162,1
7,1825,1
625,1718,1
17,1853,1
261,1876,1
300,1891,1
428,1547,1
159,2163,1
92,1639,1
350,1591,1
88,1757,1
31,1533,1
246,1983,1
267,1993,1
89,2166,1
37,2168,1
218,1876,1
464,1564,1
50,2169,1
177,2010,1
1072,1586,1
261,1577,1
57,1688,1
104,1634,1
527,2171,1
553,2172,1
807,2173,1
955,1665,1
117,1912,1
151,1540,1
617,2174,1
68,1557,1
16,2175,1
307,2176,1
73,1707,1
323,2121,1
108,1688,1
139,1635,1
22,2177,1
1129,2178,1
431,1565,1
112,14,1
27,1878,1
77,1638,1
44,2077,1
1130,2179,1
153,1634,1
711,1623,1
34,1698,1
76,1756,1
854,1888,1
110,1924,1
1131,1586,1
1067,2181,1
6,2182,1
52,1550,1
123,1618,1
52,2183,1
1132,2184,1
52,1831,1
14,2185,1
635,2186,1
201,2187,1
586,2188,1
836,2189,1
693,2190,1
586,2191,1
409,2192,1
117,2067,1
117,1371,1
117,2064,1
114,2065,1
114,1839,1
902,2194,1
272,2195,1
857,2196,1
81,2198,1
11,2201,1
11,2202,1
355,2203,1
11,2204,1
11,2205,1
11,2204,1
11,2206,1
1133,2207,1
5,2209,1
272,1848,1
353,1575,1
17,2210,1
257,2211,1
257,2212,1
257,1850,1
232,2213,1
637,2213,1
260,2214,1
358,1859,1
358,1860,1
160,2216,1
411,2215,1
37,2217,1
274,2218,1
140,2036,1
802,2219,1
162,1623,1
448,1623,1
191,2220,1
703,2061,1
437,1624,1
909,2221,1
909,2061,1
703,2221,1
450,1874,1
79,1875,1
73,1875,1
218,1875,1
20,1875,1
653,1564,1
83,1564,1
569,1564,1
758,1564,1
568,1564,1
571,1564,1
1135,548,1
1136,548,1
257,1850,1
445,548,1
95,1886,1
416,2223,1
192,2188,1
623,1811,1
695,1811,1
176,1888,1
312,1888,1
106,1888,1
296,1888,1
912,1888,1
310,1888,1
37,2225,1
37,2226,1
175,1801,1
176,1889,1
291,1801,1
85,1801,1
1138,2227,1
345,1801,1
301,1891,1
528,1794,1
85,2176,1
167,2228,1
175,1895,1
92,2230,1
319,1572,1
136,1825,1
575,1572,1
152,1572,1
272,2156,1
11,2231,1
45,2232,1
551,1818,1
778,1818,1
775,1818,1
253,1904,1
553,1666,1
119,2235,1
183,2235,1
310,2237,1
6,2237,1
176,2237,1
94,1909,1
620,2238,1
44,1909,1
831,2239,1
310,2182,1
192,2240,1
626,1588,1
313,2241,1
460,2242,1
313,2243,1
220,1540,1
57,1540,1
49,1540,1
64,1537,1
1140,2084,1
186,1681,1
672,1681,1
112,1688,1
98,1688,1
548,1688,1
198,1690,1
655,1690,1
67,177,1
156,177,1
878,2246,1
1030,2248,1
773,1547,1
1125,1533,1
1109,1533,1
783,1718,1
71,1546,1
70,1557,1
63,1557,1
213,1557,1
119,1956,1
308,1957,1
807,2250,1
246,1960,1
492,1960,1
316,2251,1
89,2252,1
620,2253,1
68,1583,1
359,2254,1
55,1583,1
1141,1586,1
1105,1586,1
55,1545,1
132,1545,1
1104,1586,1
1107,1586,1
1142,1586,1
1071,1586,1
1109,1586,1
25,1586,1
1100,1586,1
637,328,1
1143,2257,1
506,2258,1
258,2259,1
11,2260,1
914,2261,1
133,1756,1
809,2262,1
531,2263,1
461,2264,1
78,1541,1
1114,2266,1
747,1760,1
93,2006,1
549,2267,1
216,1541,1
16,76,1
731,2268,1
431,1389,1
859,395,1
548,14,1
65,1271,1
294,2270,1
153,1403,1
772,448,1
157,2043,1
194,1858,1
146,1630,1
146,1634,1
1145,2271,1
169,1648,1
451,1581,1
177,1652,1
138,2043,1
1073,1586,1
167,1909,1
1146,1545,1
199,2272,1
1147,2273,1
429,1811,1
784,1690,1
72,2051,1
526,1826,1
92,2274,1
844,1805,1
312,2275,1
152,1636,1
294,1539,1
963,2276,1
137,1619,1
568,1536,1
577,1536,1
1108,1586,1
183,2010,1
699,2280,1
9,1655,1
95,2281,1
272,2282,1
1096,1822,1
329,2283,1
39,76,1
16,2284,1
194,1540,1
1149,2285,1
176,1272,1
206,1690,1
260,1855,1
39,2287,1
213,1583,1
491,2192,1
69,1801,1
769,1688,1
475,2288,1
89,2289,1
76,1746,1
167,1651,1
1029,1533,1
527,1994,1
323,2290,1
32,1721,1
462,2291,1
254,1645,1
132,1692,1
126,2058,1
245,2292,1
135,7,1
66,2293,1
849,1874,1
119,1648,1
1150,2295,1
259,2296,1
123,2297,1
258,2299,1
631,1555,1
183,1656,1
203,2214,1
853,1888,1
328,2300,1
124,2301,1
185,2302,1
855,1539,1
307,1554,1
1153,2303,1
63,1553,1
1154,2304,1
240,2305,1
23,1601,1
155,1637,1
286,1632,1
166,1811,1
323,1711,1
342,2307,1
441,2308,1
185,2309,1
876,2310,1
274,1758,1
686,1536,1
1020,1735,1
925,2312,1
123,2315,1
52,1371,1
14,2317,1
4,2318,1
84,2319,1
454,2320,1
22,2321,1
1156,2322,1
882,2323,1
117,2065,1
114,307,1
266,2324,1
1157,2298,1
272,2325,1
355,2326,1
89,2329,1
105,2330,1
61,2331,1
5,2332,1
272,2333,1
54,2334,1
138,2335,1
157,2335,1
18,2294,1
32,2210,1
237,2213,1
399,1851,1
433,1856,1
358,1858,1
139,1859,1
28,983,1
839,1861,1
140,2336,1
518,2337,1
848,1623,1
756,1623,1
412,1623,1
89,2338,1
909,1624,1
279,1805,1
420,1874,1
65,1875,1
27,1875,1
20,1631,1
73,1631,1
59,1631,1
130,1805,1
62,1805,1
145,1805,1
73,1805,1
145,1876,1
145,1877,1
51,1877,1
42,1877,1
62,1878,1
82,1632,1
79,1632,1
146,1632,1
27,1632,1
441,2339,1
441,2340,1
39,2025,1
16,2343,1
39,1090,1
739,2344,1
439,1880,1
101,1577,1
152,1795,1
101,1634,1
77,1795,1
92,1618,1
104,1772,1
155,1563,1
286,1805,1
287,1805,1
39,2346,1
676,1564,1
198,1564,1
245,2347,1
1158,548,1
939,548,1
897,548,1
116,2348,1
71,1888,1
652,1888,1
268,1888,1
854,1801,1
